BBL,Address,NumBldgs,geom
4013350067,40-38 61 STREET,1,0106000020D70800000100000001030000000100000007000000801F8C0327DA2E4100763D3142AB0941006A93861DDA2E41000847297EAA094180FB6C7B51D92E410084476694AB09410091A4C14DD92E410078DE0E0CAC094100C3648C4DD92E41004288B912AC094100B1D6AF4AD92E4100D8F7A16EAC0941801F8C0327DA2E4100763D3142AB0941
4015480045,51-09 VAN LOON STREET,2,0106000020D7080000010000000103000000010000000600000000A6E702C10F2F4100E6C0F8F6680941809DC49BBC0F2F4100F01A443968094180B34B5FBC0F2F41008867142F68094100D36B8DFA0E2F41008424216668094180C50731FF0E2F4100E429062E69094100A6E702C10F2F4100E6C0F8F6680941
4016970046,32-49 102 STREET,1,0106000020D7080000010000000103000000010000000800000000E8C10B0D2B2F41002C05472C4D0A41009CEA32E62A2F4100C4E9B7164D0A4100D60164962A2F4100685A6DEA4C0A41005D35FB6E2A2F4100CA498ED44C0A410039C354452A2F41005ABC70BD4C0A4100CF0B0E402A2F41009685B4544D0A41007E0AC5072B2F41006C7A8BC34D0A4100E8C10B0D2B2F41002C05472C4D0A41
4017700052,102-05 ROOSEVELT AVENUE,1,0106000020D7080000010000000103000000010000000600000080DB325818302F4100DA671B71F00941006C3780CC2F2F41000AB39348F0094180C1FEF59A2F2F4100B822EC3DF20941805645DCC82F2F4100707B7285F2094100768327E02F2F4100E20FBFA9F2094180DB325818302F4100DA671B71F00941
4018900040,50-18 98 STREET,1,0106000020D7080000010000000103000000010000000500000000B296ADA92F2F41000CAC265C950941802A7123E62E2F4100B06B216A940941803F7061CE2E2F4100E4B9B19B95094180C66AEB912F2F410040FAB68D96094100B296ADA92F2F41000CAC265C950941
4020180083,126-02 ROOSEVELT AVENUE,1,0106000020D7080000010000000103000000010000000500000000C09ED4565D2F410016B092432B0A410016B018105D2F4100A2E8342F2E0A41007D529CCF5E2F4100A82F06EF300A410091B728155F2F41009403EB0F2E0A4100C09ED4565D2F410016B092432B0A41
4023950011,56-17 68 STREET,1,0106000020D70800000100000001030000000100000005000000006A50607DEA2E410050728A8AE40841009DEC0BB3E92E41008A3DC478E40841001A3E9FB1E92E4100225FB740E5084100E7A1F37BEA2E4100E4E77C52E50841006A50607DEA2E410050728A8AE40841
4024770023,84-18 QUEENS BOULEVARD,1,0106000020D70800000100000001030000000100000008000000007DB34316102F4100E4F1FF1B5B0941009CD5413B102F41007C77266959094180162F843F102F4100CAB1153759094180D21A7D6E102F41008251EC0E5709418059DC1712102F4100D8C1C68D56094100AA490AD10F2F4100AE15CD8A590941800B2575A50F2F4100AA3C578B5B0941007DB34316102F4100E4F1FF1B5B0941
4025770030,58TH STREET,1,0106000020D7080000010000000103000000010000000500000000C844448DC62E41007ECB3CB1C80841804AD17CBAC52E41000EE6A405C9084180981DF9C6C52E4100CE2EFD23CC084180AFA82199C62E4100323DD4CFCB084100C844448DC62E41007ECB3CB1C80841
4027160014,64-10 PERRY AVENUE,1,0106000020D70800000100000001030000000100000009000000002A7DD476DF2E4100ECEF0F57C20841008E9FE575DF2E4100288E8954C208418032AB5350DF2E4100FC5CEAEEC10841003C6051DDDE2E410000868098C4084180BE68ED02DF2E41004A42E5FDC4084100C3A72209DF2E41000863A10EC5084100611B0D65DF2E41007E87E5EDC2084100FF67C85FDF2E41005EB4A5DFC20841002A7DD476DF2E4100ECEF0F57C20841
4030540050,66-59 70 STREET,1,0106000020D70800000100000001030000000100000005000000802CE8701F032F41007AC453B04C0841009A42731C032F410052CB74E74B084180C94CD658022F4100EE8454144C0841807B2DDC5B022F4100122632DD4C0841802CE8701F032F41007AC453B04C0841
4034480008,3-31 ST NICHOLAS AVENUE,1,0106000020D70800000100000001030000000100000008000000000CC34E5CCC2E41005458A10FC5074180FF509774CC2E4100ACF716C7C4074180DBDCEAFDCB2E4100D24F1B64C207418072887CBECB2E4100528F7229C3074180BFC80497CB2E410060123CA4C3074100D3EF1F0CCC2E4100089B27FFC5074100D98D3134CC2E4100F09B7587C50741000CC34E5CCC2E41005458A10FC50741
4035780095,1846 SUMMERFIELD STREET,2,0106000020D7080000010000000103000000010000000500000080DA1DC8B5E62E41006AB2E434AA0741008A166D96E62E4100EE703993A90741800E2F42D6E52E4100B09A1FE5AB074180F31CBBF4E52E4100BCA68589AC074180DA1DC8B5E62E41006AB2E434AA0741
4038260041,76-03 MYRTLE AVENUE,1,0106000020D708000001000000010300000001000000050000000068A890031E2F41006297CED3D70741808A7489DB1D2F4100249722C1D7074100A9D2DFA71D2F41005AF55155DA07410037E17ECD1D2F41009CCCC086DA07410068A890031E2F41006297CED3D70741
4040950014,15-23 128 STREET,1,0106000020D708000001000000010300000001000000070000008023D907CA632F4100380C919B750B41008C9711C8632F41004829BEE1740B41805E1A70F7622F4100428BC710750B410049F608FB622F4100AC3D8C65760B41803344E48F632F4100D623FD43760B4100E0A9418E632F41005AA80AA9750B418023D907CA632F4100380C919B750B41
4043960031,126 STREET,1,0106000020D7080000010000000103000000010000000F00000080DF888EE95E2F41009E3B574ABD0A41009978ECA25E2F410016DB7C32B80A4100752057B85E2F4100342C0652B60A4100FFB3E4F25E2F41004E1E11D5B40A4180601D99EE5E2F4100344057C6AD0A41008928CAB25D2F41007806F859AC0A4180CF2272B55D2F4100DCF5FD34AD0A41800EF4B0C25D2F4100EA6B7BA2AE0A41804AF6CB085E2F4100E2E1C0D3B10A41802F87BF0F5E2F4100FA4F6764B30A41001605D1E45D2F410044C941BFB70A41800AE083375E2F4100B8312376BA0A4180C3A5AA735E2F4100E44C2665BC0A4180AFFD6B745E2F4100A04C365DBD0A4180DF888EE95E2F41009E3B574ABD0A41
4045740141, POWELLS COVE BLVD,1,0106000020D7080000010000000103000000010000004200000000CDD56A23BD2F410088E283EAFD0B4100557F0DB1BC2F41001EE5B875FE0B418022A6F279BC2F4100A258CCB8FE0B4180B670D61ABB2F41009EDD9FBEFF0B410009EA5327BB2F4100C4F1F4AF010C41003EFD7229BB2F410068CEE2A8010C41808C808A31BB2F4100BA577B92010C4100DAADA139BB2F41004A280D81010C410061EC9643BB2F41009CB1A56A010C418017AE4D4CBB2F4100EC8E3D54010C41809EEC4256BB2F4100DC655240010C418083DBBA5DBB2F4100D094682C010C418069F53265BB2F41006869FC1A010C41807D3C6C6BBB2F410074A799FF000C4180EF08286FBB2F41007A8D35E4000C41009283A571BB2F4100C245E4B9000C418033D32274BB2F410000FA908F000C4180D522A076BB2F410026F3B56C000C418048455C7ABB2F410034DD5351000C410096727382BB2F4100A0217433000C4100E39F8A8ABB2F410050B18F1A000C418099614193BB2F4100E6D92209000C41804FF8F79BBB2F410016A431FAFF0B4180058FAEA4BB2F4100507242EBFF0B410025BA04AEBB2F41002036CEDEFF0B4180ABCDF9B7BB2F4100B65E61CDFF0B4100CACD4FC1BB2F41002E206CC3FF0B4180808F06CABB2F4100A8E176B9FF0B418070379BD4BB2F41001EF780AFFF0B4100C81DCFDFBB2F4100FC1610A3FF0B418029921FEEBB2F4100308D1F94FF0B4180051E7BF2BB2F4100EE99258FFF0B4100522092FABB2F4100AAFA2A8AFF0B4180AA31C605BC2F410060572E85FF0B41000343FA10BC2F41008016B87DFF0B4100519B1119BC2F41003E77BD78FF0B41004018A623BC2F410058324571FF0B4100F5835C2CBC2F4100B48CC76EFF0B4180AC701335BC2F4100D0F34F67FF0B41806C95E640BC2F41008C545562FF0B4180C4A61A4CBC2F4100046A5F58FF0B4100A96A9253BC2F4100C2766553FF0B41008F840A5BBC2F4100DEDDED4BFF0B4180AEAF6064BC2F4100589FF841FF0B4180FBDC776CBC2F41006EAE7F3AFF0B4100246BEA78BC2F410048760D2EFF0B4180D073847EBC2F4100BE8B1724FF0B410091C3578ABC2F4100AE622C10FF0B4100E9D48B95BC2F4100E8DC3D01FF0B41009F6B429EBC2F4100BC4CCAF4FE0B4100BE6B98A7BC2F41003A66D6EAFE0B410045AA8DB1BC2F41006A30E5DBFE0B4100637FE3BABC2F410046A473CFFE0B418082AA39C4BC2F41007A1A83C0FE0B410042CF0CD0BC2F4100AC9092B1FE0B4100BF7FE5D6BC2F4100E80AA4A2FE0B4100A5995DDEBC2F41001A81B393FE0B41002BAD52E8BC2F41000A58C87FFE0B41804AD8A8F1BC2F410056895F69FE0B4180006F5FFABC2F41006E77FF4DFE0B4100AD77F9FFBC2F4100E0E00844FE0B4180F016F404BD2F4100BAA89637FE0B4180A582AA0DBD2F4100EA72A528FE0B4180C3570017BD2F4100E24DBC14FE0B4180D8C9391DBD2F4100302B54FEFD0B4100CDD56A23BD2F410088E283EAFD0B41
4049520005,32-25 LINDEN STREET,2,0106000020D70800000100000001030000000100000006000000807634F60D772F4100AE4D8324B50A410082E64F18772F4100389CCC9FB40A4100943CC021762F410050BA7272B30A41004BCB300B762F4100781DB793B40A4180384AC001772F410062AB11C1B50A41807634F60D772F4100AE4D8324B50A41
4050390038,41 ROAD,2,0106000020D7080000010000000103000000010000000600000000954729B4752F41009CE4E79E3B0A4100ACAD187C752F4100945195133B0A41805FE294F4742F41005A2F3E8F3E0A4100BCB29308752F4100F2AAA9BD3E0A410043B5AC2D752F41003038CB133F0A4100954729B4752F41009CE4E79E3B0A41
4051817502,41-60 BOWNE STREET,1,0106000020D7080000010000000103000000010000000500000080B5B7447D882F4100D2231E5C4C0A4100B40E0EB8872F4100EAB7B772490A41801925135A872F41003E65AAB14D0A4100D7F158F5872F41005AE2218D4E0A4180B5B7447D882F4100D2231E5C4C0A41
4054600033,161-10 46 AVENUE,1,0106000020D7080000010000000103000000010000000500000080905D54BDAE2F4100222310671D0A41808001E5A8AE2F4100768160451A0A4180FED15F7EAE2F410056F36F571A0A41000E03CF92AE2F4100FEE81E791D0A4180905D54BDAE2F4100222310671D0A41
4061750010,35-10 215 STREET,1,0106000020D70800000100000001030000000100000005000000809D76D3D3FA2F4100D46CD644D00A41803230E30AFA2F4100CE19218FCF0A4180B27745F4F92F4100885E0932D10A41001D9335BDFA2F41008EB1BEE7D10A41809D76D3D3FA2F4100D46CD644D00A41
4067460051,61-30 156 STREET,2,0106000020D70800000100000001030000000100000005000000805A29D2839F2F410046111FDA6809410089ABFD7F9F2F410088E8759A670941005E68E4B79E2F4100E89826CB67094180A8531ABC9E2F41004E3DB80A690941805A29D2839F2F410046111FDA680941
4073130052,211-11 45 ROAD,1,0106000020D70800000100000001030000000100000005000000808ED41021F92F4100FCC77A5F5C0A4180B6C4C5F0F82F410086BDC61F5C0A4180CB0ED1ACF82F4100022C5A195F0A41806FAE0EDDF82F4100BE0CA4595F0A41808ED41021F92F4100FCC77A5F5C0A41
4079660216,88 AVENUE,1,0106000020D70800000100000001030000000100000005000000405A80867C2C304100DCE5A8291609418039D907762C304100E84A1F1D150941C0785398572C30410018E66F4B15094100DA99065E2C304100CADE5255160941405A80867C2C304100DCE5A829160941
4082040026,246-18 ALAMEDA AVENUE,2,0106000020D7080000010000000103000000010000000500000000BFB802081F304100DA799368A50A4180E2F7CBF81E3041003E066696A30A4180BDA78F651E304100E8BE245FA40A410057252F701E304100BA0A9437A60A4100BFB802081F304100DA799368A50A41
4090170022,84-15 ROCKAWAY BOULEVARD,1,0106000020D70800000100000001030000000100000005000000002DED2236422F41007E7BC75EFE06418079E617C0412F4100BC17F5FAFE0641000D11D485412F4100524A6056010741809DDFEBDF412F41000222AADB010741002DED2236422F41007E7BC75EFE0641
4091690045,97-11 ROCKAWAY BOULEVARD,1,0106000020D708000001000000010300000001000000060000000003AA3CF8612F41002888B725D906410056CE478C612F4100D4C85C71D9064180E5ED2EAB612F41005AC5B335DC0641002297DBD4612F4100C200D23DDC06418007A0641B622F4100EA798F4BDC06410003AA3CF8612F41002888B725D90641
4093920006,108-14 ATLANTIC AVENUE,1,0106000020D7080000010000000103000000010000000500000080017D3F2E6B2F41001E95405554074100F1421FFD6A2F4100101DD50B540741000490D6B66A2F4100A28DE9045707410015CAF6E76A2F4100B65D564E57074180017D3F2E6B2F41001E954055540741
4096150123,107-38 VAN WYCK EXPRESSWAY,2,0106000020D70800000100000001030000000100000007000000007FD46340A82F4100E20EB14B29074100D5F4906DA72F41001A91DD0E28074180F6119F66A72F41006AAE9B58280741807CC80E59A72F410084439AE828074100E2593A29A82F4100286695232A074100691D9D38A82F41004EFB2B94290741007FD46340A82F4100E20EB14B290741
4097550015,153-10 89 AVENUE,1,0106000020D7080000010000000103000000010000000500000000B8FB416BB42F4100F0E0E754F3074100BDF8BB25B42F4100645B49F2F207410060CC36E3B32F4100F4E86BE5F5074100C259D728B42F4100EE65DB46F6074100B8FB416BB42F4100F0E0E754F30741
4099370014,178-26 WEXFORD TERRACE,2,0106000020D708000001000000010300000001000000060000008084212915DC2F4100B09157714E084180B5AE16DCDB2F41006E24461D4E0841009B33298BDB2F410038810C1E52084100D12C14C4DB2F41009886147052084100E83C5CC4DB2F4100380880705208418084212915DC2F4100B09157714E0841
4100440005,144-12 105 AVENUE,1,0106000020D708000001000000010300000001000000050000000006D1CDE0AA2F4100BC1A93875F0741000B20F3BEAA2F4100547A8EF15E074180892E5B27AA2F4100E83CE80D6107418084DF3549AA2F41004E31ECA36107410006D1CDE0AA2F4100BC1A93875F0741
4101120064,150 STREET,1,0106000020D7080000010000000103000000010000000600000000B52BD3DAB72F41005CF21DA894074180A92FABE5B72F410018D8B33294074100268D4D27B72F4100943E2A1B93074180ACE1F618B72F410036A768B69307410031DA54D7B72F4100B840F2CD94074100B52BD3DAB72F41005CF21DA8940741
4101560031,168 STREET,1,0106000020D70800000100000001030000000100000007000000808E15B5EFC92F4100ACF5E0BAEF074180E9F72205CB2F41002E42896AF2074100311ECAF0CA2F410072504508F3074180D9CC87F6CB2F41003A175175F50741003B016962CC2F41009A8F0131F20741002B63E034CA2F41003A1854EBED0741808E15B5EFC92F4100ACF5E0BAEF0741
4101920063, GUY R BREWER BLVD,1,0106000020D708000001000000010300000001000000070000000000DB1CC6D52F410062E7CBEB61074100984591B8D52F41004AC70FD6610741802E70B992D52F41005A5C5699610741007F31D109D52F4100701EA9BD6007418009F1D9EFD42F4100BEED9C78610741003008F1A0D52F4100D6B26DF76207410000DB1CC6D52F410062E7CBEB610741
4102700057,110-31B MERRICK BOULEVARD,1,0106000020D7080000010000000103000000010000000500000000FB51F1CEE22F4100889246E882074180CC976154E22F4100A8679FD781074180D4985E1EE22F41006E74BB248307410077BE799EE22F41000A9FB84184074100FB51F1CEE22F4100889246E8820741
4107700019,218-38 97 AVENUE,1,0106000020D70800000100000001030000000100000007000000805362478C223041005E6F708A7C0841C0EE62A7872230410000D2A7577A0841C0DA5C2269223041007870CD677A0841C0E21C2D6A2230410020CCD8E57A0841004CF4DF33223041004A3F94027B0841002FCC763722304100FED450B77C0841805362478C223041005E6F708A7C0841
4111040018,217-78 HEMPSTEAD AVENUE,1,0106000020D7080000010000000103000000010000000600000000CFC8A55F1F3041003639E7BA590841007084024F1F3041005073DAC7590841C08CD4B4481F30410014B87DD5590841C0015D84521F3041003438E2055C084140C52FAF681F304100404E13BF5B084100CFC8A55F1F3041003639E7BA590841
4113880010, SOUTH CONDUIT AVENUE,1,0106000020D7080000010000000103000000010000001100000080B9F31B914A2F41008817D4A6600641802D79EE3B4A2F4100941D28646006410018C77BF9492F41005C742530600641802A25D1B6492F41007672F6FB5F0641000C489E74492F4100002E26C85F0641801B9C6E31492F41008AB28F935F06418081506FF1482F4100BC3478615F0641809E113AEA482F410006817DF85F0641808330F3DA482F410054778D386106410047FB02D7482F41009072108B610641008F550A22492F4100A4846E8661064100C8F9F671492F41009AE19C8461064100DEF0F6B5492F4100662D988561064100AAA596074A2F4100DAADD88961064100A18435504A2F410066377390610641002551CA8B4A2F41000804DA9761064180B9F31B914A2F41008817D4A6600641
4117020008,135-05 ROCKAWAY BOULEVARD,1,0106000020D7080000010000000103000000010000000500000000FAAD1EA2B42F41001631B719990641007F633673B42F4100DA2EE22F9906418084048337B42F41001A2CDFA69B064180C6859B5EB42F4100C84545E39B064100FAAD1EA2B42F41001631B719990641
4120130034,142 STREET,1,0106000020D70800000100000001030000000100000005000000008602DA10BC2F410052EF3C7DB2064180F5B9E848BB2F41006E438A0BB206418034777140BB2F4100EA9618F6B2064100C5BF6208BC2F4100D0EECB67B30641008602DA10BC2F410052EF3C7DB20641
4121830015,161-20 MATHIAS AVENUE,1,0106000020D70800000100000001030000000100000009000000003EEDFCDED52F41004208F31647074100F10633C9D52F410064BB9BB746074180AE87DA92D52F4100629F43644707410061EB096DD52F41002CD465DC47074100028B574BD52F41005CE273474807410010787628D52F4100161F44B64807418026058DD6D42F4100E81D7FBA4907418005C157F7D42F4100862FE1F6490741003EEDFCDED52F41004208F316470741
4124490037,118-28 RIVERTON STREET,1,0106000020D70800000100000001030000000100000005000000C0CF8AD5580530410038A3CECF420741006A91B307053041000EDE678F42074100CA10A8FF0430410046F8741F45074140AFF4C9500530410070BDDB5F450741C0CF8AD5580530410038A3CECF420741
4129620051,223-01 MERRICK BOULEVARD,1,0106000020D708000001000000010300000001000000090000000006D8403618304100AC934395C706410004DDAC2418304100204E9097C606418065042A121830410076C4648CC50641004A4E0E0818304100026480FAC40641008A0351E017304100EE38F0BCC20641804C91A89817304100705C91A9C306414048596C9517304100C6B940B4C30641006D7388D8173041009AA90BB1C806410006D8403618304100AC934395C70641
4132310047,136-20 BROOKVILLE BOULEVARD,1,0106000020D70800000100000001030000000100000006000000C053ADA0182330410088AEC1F36C064180F474D6E4223041000482EE4A690641C0EAD3BC582230410048DE695E6B0641C0D7F53A7F22304100381CB6166E064140E63D809222304100226794F06E0641C053ADA0182330410088AEC1F36C0641
4136210063,247-13 139 AVENUE,1,0106000020D7080000010000000103000000010000000500000040AEB85090273041001AF9AF0127064180B025173D273041001C144A33250641401D3A6A21273041004C7F9473260641401BCDA3742730410046B8F94128064140AEB85090273041001AF9AF01270641
4142280839,99-75 RUSSELL STREET,1,0106000020D70800000100000001030000000100000008000000008E5B1C2C782F4100968A3830BF05418007D92F23782F41006C5CEFBDBE0541805C1B6E52772F4100C4A70EECC0054100D893533C772F410066D02627C10541001B379041772F410000715283C1054180A791E847772F41003C6CAAD0C105418032558C66772F4100EC3A6176C10541008E5B1C2C782F4100968A3830BF0541
4153040002,329 CROSS BAY BOULEVARD,1,0106000020D7080000010000000103000000010000000D00000000903968B18F2F4100C2DF87D5D70341807A2283288E2F4100C25F59C2D3034100B8890B208E2F41000A98F6D2D30341003BD932198E2F4100C059ADDBD30341808AB40A128E2F4100C059ADDBD3034100D72B1B0A8E2F4100D6F022D2D3034180FFB70B078E2F4100B87B11BAD3034100D4F253098E2F41009A8EEE9FD303418036A2560E8E2F4100E416DB7CD30341806325ACF88D2F410054BC5443D3034180E83909D28D2F410046F1D220D4034180CA9BAC918F2F41004EDA14C7D8034100903968B18F2F4100C2DF87D5D70341
4154800053,14-28 CHURCH ROAD,1,0106000020D7080000010000000103000000010000001300000000820C86D6922F41002AAA09F55B034100D45904FA922F4100462144E45B034180DE1221FD922F410018660EB95B0341005235DD00932F410000183A915B034180284FAA03932F4100B802A5F05A03418029A76AF4922F4100E8F219C05A034100FDA3BDE8922F4100D8167E8F5A034180612969CC922F4100A2DAE09C5A034100D4D694C6922F41001ADB7ED659034100E4C822C0922F410040721B9459034100DA3A06BD922F41002CF1FBFF58034180794D7ABE922F41001A6CB5C2580341805BD769BD922F4100FE037F9E580341806E1E3A95912F410076D9722A59034180720B8696912F4100340E1056590341001BA9D09D922F4100DCA0A6D9580341006C08ECAD922F41009CA5CCFD5A0341004DF9A4B5922F410044BA92045C034100820C86D6922F41002AAA09F55B0341
4155730107,10 GREENWOOD COURT,1,0106000020D70800000100000001030000000100000005000000C07F8C537A16304100F60BB63F5E0341C0FA5D467116304100CC9777FC5D0341C035BA8860163041001AF157875E0341C0BAE8956916304100446596CA5E0341C07F8C537A16304100F60BB63F5E0341
4157490214,10-41 BAY 32 STREET,1,0106000020D708000001000000010300000001000000060000000099B105EBFF2F4100D6CFA3F55E034100F1404DE9FF2F4100229652605E03410060B19AE7FF2F4100FC2D97EF5D034180503D2B42FF2F4100502E9B2A5E034100B00C1344FF2F41002CD9A90A5F03410099B105EBFF2F4100D6CFA3F55E0341
4158430001,51-15 ROCKAWAY BEACH BOULEVARD,1,0106000020D7080000010000000103000000010000000C00000000AA3E08C4E42F410006C4090A0403418007D741EEE42F410024E1086CFB024100E1E5BE06E32F4100C6ED7D62FA024180876AD4E5E22F410068149050FA0241000AFF5D93E12F41007AE39482F9024100EC7E2C2BE12F4100261A2C43F9024180C7652209E02F4100FA45A14BF702418049631AA1DF2F410000285C9BF60241809E82F727DF2F410062F98B620F03418020F7E878E22F41009A5EFD971003418062F355B9E22F410082F66D6A03034100AA3E08C4E42F410006C4090A040341
4159050045,125 BEACH 62 STREET,1,0106000020D7080000010000000103000000010000000700000000691271A2CD2F4100569B1A52CB02410049698082CE2F4100E6474434CB02410027E5D385CE2F41005CF4637DCA0241000A4C65C2CD2F41000AFD6997CA0241001E35968ACD2F4100CED9D89ECA02410017543314CD2F41009ED00B65CB024100691271A2CD2F4100569B1A52CB0241
4159050143,176 SALTAIRE LANE,1,0106000020D7080000010000000103000000010000000800000080F446C23EC92F4100422ED120DC024180E9298830C92F41007485CCCADB02418041F8C325C92F41009C871E87DB024100AB853F7AC82F41004EB7A407DD024100B660427AC82F41009083B507DD024100795C1686C82F41007A909658DD024100932F6B8FC82F4100FE6888AEDD024180F446C23EC92F4100422ED120DC0241
4159050198,64-24 OCEAN AVENUE SOUTH,1,0106000020D7080000010000000103000000010000000500000080B95A7637C92F4100CAC7CEAECF024180A14038D5C82F4100CAEAB632CD024100551837B1C82F4100DA2933A4CD024180800D3813C92F4100A078AE1ED0024180B95A7637C92F4100CAC7CEAECF0241
4159050259,66-14 SEASPRAY AVENUE,1,0106000020D7080000010000000103000000010000000500000000ED78DE97C52F41001C85D108C50241007BA2856AC52F41005035FDEDC40241004CAA085DC52F41004E1E4CCCC70241003815818AC52F41008ED754E2C7024100ED78DE97C52F41001C85D108C50241
4159620001,518 BEACH 44 STREET,1,0106000020D7080000010000000103000000010000000500000080674C3617F02F4100E60438423D0341000739F662EF2F4100249B7EFC3C03410055FA6B5FEF2F41001260EB9A3D034180A4AFA713F02F41008076A5DB3D034180674C3617F02F4100E60438423D0341
4160770040,3-16 BEACH 73 STREET,2,0106000020D70800000100000001030000000100000005000000009AF82E7FB82F41000669FEC4E402410082ABB278B82F41003883CAFDE50241001B23A640B92F41009C1D713CE6024180339B2247B92F41006857A403E50241009AF82E7FB82F41000669FEC4E40241
4160920100,72-19 ROCKAWAY BEACH BLVD,1,0106000020D7080000010000000103000000010000000900000080489C7672BA2F41005659F61FCB02418054D81585BA2F41001C016A78CA024100780B0699BA2F410008A304C5C902410044E8099BBA2F4100B6445184C9024180C704AD93BA2F410084EEA580C9024180E1422082BA2F4100B64BD69BC9024180822E32A2B92F4100F4F9C3F6CA0241001ADEEA53BA2F4100AC38CD32CC024180489C7672BA2F41005659F61FCB0241
4161850058,158 BEACH 113 STREET,1,0106000020D708000001000000010300000001000000060000000022A091E7722F4100D84A18D25C0241008542FA07732F41008CFA5CAB5B024180238CA851722F410006AA9F675A02410012294811722F4100144312B15C02418073DF99C7722F41009C93CFF45D02410022A091E7722F4100D84A18D25C0241
5000060131,114 CENTRAL AVENUE,1,0106000020D7080000010000000103000000010000000500000000E19185E1632D41009C8633C5FE0441007C17661A632D4100F851903CFE04418000E3B510632D410086B02210FF0441000AD9BDD7632D4100EE70B698FF044100E19185E1632D41009C8633C5FE0441
5000680125,565 RICHMOND TERRACE,1,0106000020D708000001000000010300000001000000330000000095187170392D4100F0173EEF470541803F2D0F58392D41006C0D0DDE47054180E57C03D0382D4100822DEC7D470541001CABC198382D41007604805A470541001114AE1C382D4100E8E06917470541802753F2C0372D4100B49943EE460541007221D46E372D410098B67ACF4605410087A7BB0F372D410022A0EDB2460541800409BBA8362D4100A095919C46054180882AB266362D41003C98E792460541801870FF63362D41006A627F0E4705418045598E20342D41005A6BA8B046054180BE3921A5332D41007E697FD846054180AD099E9D332D4100B00C92304805418009E8F79D332D410050F63137480541007251979E332D41008C42DD8648054100396BB99C332D41007EEB8BD148054180D0011A9C332D41008EA7C314490541006615BAAA332D410090E61044490541009415BBB8332D4100C886BB93490541801B7FB0C2332D410050974AFC49054180B72FDFD2332D410044ECF9464A05418057FC9BE4332D41002A7D718B4A05418056A4DBF3332D4100D6AC8BAF4A054100CD8A6508342D41009C327ABE4A0541004E2A0C20342D410092A0DDD94A05418046C4897B342D410080CBF1C54A054100D9CFE8B7342D410058937FB94A054180B280C3DA342D4100E27D75C34A054180ACE174E8342D4100305B0DAD4A054180CEA59802352D4100EA0F12A84A054100E52B1F38352D41008EB58FAA4A054100DCB14F64352D4100A87017A34A05410036D7D09E352D4100E8D0C4784A05410070D1FBCF352D4100D0153D804A054100CB0ACA39362D4100C683A09B4A0541809B41D588362D4100667D1D9E4A054180CA2863D5362D410006779AA04A0541805EB942F3362D4100667D1D9E4A05410086C2341E372D4100C683A09B4A0541807A6DE468372D410082E4A5964A05418075B7E2A5372D41005654328A4A054180A0AFA2E1372D410012B537854A054180DE989B23382D4100E8D0C4784A05410051905727382D410024DE22994A054180A9A18B32382D41008EB58FAA4A054100310B813C382D410006779AA04A0541005BAD4078382D4100C26AECCA4A054100E0B3CE1D392D4100780BEF3F4B054100796D6D3B392D4100D27CD3504B05410095187170392D4100F0173EEF470541
5001740026,38 WAYNE STREET,1,0106000020D70800000100000001030000000100000005000000006D0C03BF0C2D4100244E9CD1F40441006D4F77970C2D4100243D92B9F40441803B10167E0C2D4100163197F2F70441002B9A9DA50C2D4100CC23120BF80441006D0C03BF0C2D4100244E9CD1F40441
5002050001,1872 RICHMOND TERRACE,1,0106000020D7080000010000000103000000010000000500000080A06B9971F52C410076BCD762ED044100D7DD1058F52C410088B8741EEA044100989B0A65F42C41006018AB81EA044180B8DCAB6FF42C41005837F1C9ED044180A06B9971F52C410076BCD762ED0441
5003550201,39 JILLIAN COURT,1,0106000020D70800000100000001030000000100000005000000802988129CF12C410012E44506590441009AD242FEF02C4100D0DB3DCA580441804DF3D2FAF02C410068CE955959044180DDA8A298F12C4100A62A9D95590441802988129CF12C410012E44506590441
5005270008, CANAL STREET,1,0106000020D7080000010000000103000000010000000C0000000005781CA05F2D41000205F9BC74044100C1E4B41B5F2D41002A433DD8710441806F20B37D5E2D41005CCF209D7304418072F9B14F5E2D4100F01D5DE074044100F0F358415E2D4100F4032C457504410042FEDE4E5E2D410024DC446575044100B924A29F5E2D41008AACC87D74044100F39045C85E2D4100284423617504410077615AE55E2D41009A91D40376044180F8C15DC35E2D41007EAE3E657604418049AF00DC5E2D4100BC4312EF7604410005781CA05F2D41000205F9BC740441
5005930785,926 VICTORY BOULEVARD,1,0106000020D70800000100000001030000000100000006000000004E1F5C8A3A2D4100A078D63C34044180F6E171D8392D4100ECF764982904410065D0F0BE372D4100B0B68AD22D0441001BB3B7E9332D4100D4A3F6BE2F04410035B56EDF352D41007CD34423380441004E1F5C8A3A2D4100A078D63C340441
5007740077,625A WESTWOOD AVENUE,1,0106000020D7080000010000000103000000010000000500000080EC5E9335EB2C41008A9AD0B28903410029EA2A01EB2C4100E2F0CFA0890341805A6DC1FAEA2C41003A2C2DE28A034100391F732FEB2C4100647ED6E58A034180EC5E9335EB2C41008A9AD0B2890341
5008830041,1689 RICHMOND ROAD,1,0106000020D7080000010000000103000000010000000500000080CA6CE8222C2D4100B6AAA2C7C80241009924ABE72B2D41007EA66190C7024180A0C0FF042B2D410036DC4DE3C902410008D422432B2D41000457F412CB024180CA6CE8222C2D4100B6AAA2C7C80241
