borocode,ntacode,ntaname,ntacount,decade_built,decade_count,build_rat
MN,MN28,Lower East Side,4902,1880s,3,0.06119951
MN,MN28,Lower East Side,4902,1890s,46,0.938392493
MN,MN28,Lower East Side,4902,1900s,504,10.28151775
MN,MN28,Lower East Side,4902,1910s,656,13.38229294
MN,MN28,Lower East Side,4902,1920s,1679,34.25132599
MN,MN28,Lower East Side,4902,1930s,572,11.66870665
MN,MN28,Lower East Side,4902,1940s,192,3.916768666
MN,MN28,Lower East Side,4902,1950s,161,3.284373725
MN,MN28,Lower East Side,4902,1960s,126,2.570379437
MN,MN28,Lower East Side,4902,1970s,77,1.570787434
MN,MN28,Lower East Side,4902,1980s,68,1.387188902
MN,MN28,Lower East Side,4902,1990s,182,3.712770298
MN,MN28,Lower East Side,4902,2000s,243,4.957160343
MN,MN28,Lower East Side,4902,2010s,66,1.346389229
MN,MN31,Lenox Hill-Roosevelt Island,9029,1790s,1,0.011075424
MN,MN31,Lenox Hill-Roosevelt Island,9029,1870s,1,0.011075424
MN,MN31,Lenox Hill-Roosevelt Island,9029,1880s,6,0.066452542
MN,MN31,Lenox Hill-Roosevelt Island,9029,1890s,320,3.544135563
MN,MN31,Lenox Hill-Roosevelt Island,9029,1900s,332,3.677040647
MN,MN31,Lenox Hill-Roosevelt Island,9029,1910s,1408,15.59419648
MN,MN31,Lenox Hill-Roosevelt Island,9029,1920s,2285,25.30734301
MN,MN31,Lenox Hill-Roosevelt Island,9029,1930s,1023,11.33015838
MN,MN31,Lenox Hill-Roosevelt Island,9029,1940s,407,4.507697419
MN,MN31,Lenox Hill-Roosevelt Island,9029,1950s,1016,11.25263041
MN,MN31,Lenox Hill-Roosevelt Island,9029,1960s,858,9.502713479
MN,MN31,Lenox Hill-Roosevelt Island,9029,1970s,234,2.591649131
MN,MN31,Lenox Hill-Roosevelt Island,9029,1980s,156,1.727766087
MN,MN31,Lenox Hill-Roosevelt Island,9029,1990s,139,1.539483885
MN,MN31,Lenox Hill-Roosevelt Island,9029,2000s,398,4.408018607
MN,MN31,Lenox Hill-Roosevelt Island,9029,2010s,92,1.018938974
MN,MN32,Yorkville,9418,1800s,1,0.010617966
MN,MN32,Yorkville,9418,1880s,8,0.084943725
MN,MN32,Yorkville,9418,1890s,152,1.613930771
MN,MN32,Yorkville,9418,1900s,215,2.282862604
MN,MN32,Yorkville,9418,1910s,998,10.59672967
MN,MN32,Yorkville,9418,1920s,2129,22.60564876
MN,MN32,Yorkville,9418,1930s,910,9.662348694
MN,MN32,Yorkville,9418,1940s,333,3.535782544
MN,MN32,Yorkville,9418,1950s,1019,10.81970694
MN,MN32,Yorkville,9418,1960s,1751,18.59205776
MN,MN32,Yorkville,9418,1970s,544,5.776173285
MN,MN32,Yorkville,9418,1980s,250,2.654491399
MN,MN32,Yorkville,9418,1990s,353,3.748141856
MN,MN32,Yorkville,9418,2000s,356,3.779995753
MN,MN32,Yorkville,9418,2010s,133,1.412189425
MN,MN33,East Harlem South,9106,1890s,80,0.878541621
MN,MN33,East Harlem South,9106,1900s,146,1.603338458
MN,MN33,East Harlem South,9106,1910s,592,6.501207995
MN,MN33,East Harlem South,9106,1920s,3213,35.28442785
MN,MN33,East Harlem South,9106,1930s,1800,19.76718647
MN,MN33,East Harlem South,9106,1940s,405,4.447616956
MN,MN33,East Harlem South,9106,1950s,1126,12.36547331
MN,MN33,East Harlem South,9106,1960s,751,8.247309466
MN,MN33,East Harlem South,9106,1970s,293,3.217658687
MN,MN33,East Harlem South,9106,1980s,92,1.010322864
MN,MN33,East Harlem South,9106,1990s,102,1.120140567
MN,MN33,East Harlem South,9106,2000s,180,1.976718647
MN,MN33,East Harlem South,9106,2010s,74,0.812650999
MN,MN34,East Harlem North,13653,1680s,1,0.007324398
MN,MN34,East Harlem North,13653,1800s,1,0.007324398
MN,MN34,East Harlem North,13653,1860s,1,0.007324398
MN,MN34,East Harlem North,13653,1880s,1,0.007324398
MN,MN34,East Harlem North,13653,1890s,255,1.86772138
MN,MN34,East Harlem North,13653,1900s,716,5.244268659
MN,MN34,East Harlem North,13653,1910s,1145,8.386435216
MN,MN34,East Harlem North,13653,1920s,3354,24.56602944
MN,MN34,East Harlem North,13653,1930s,2609,19.10935326
MN,MN34,East Harlem North,13653,1940s,764,5.595839742
MN,MN34,East Harlem North,13653,1950s,858,6.284333114
MN,MN34,East Harlem North,13653,1960s,485,3.552332821
MN,MN34,East Harlem North,13653,1970s,230,1.684611441
MN,MN34,East Harlem North,13653,1980s,432,3.16413975
MN,MN34,East Harlem North,13653,1990s,682,4.995239142
MN,MN34,East Harlem North,13653,2000s,945,6.921555702
MN,MN34,East Harlem North,13653,2010s,262,1.918992163
MN,MN35,Washington Heights North,9424,1800s,1,0.010611205
MN,MN35,Washington Heights North,9424,1870s,2,0.021222411
MN,MN35,Washington Heights North,9424,1880s,2,0.021222411
MN,MN35,Washington Heights North,9424,1890s,1528,16.2139219
MN,MN35,Washington Heights North,9424,1900s,869,9.221137521
MN,MN35,Washington Heights North,9424,1910s,955,10.13370119
MN,MN35,Washington Heights North,9424,1920s,1638,17.3811545
MN,MN35,Washington Heights North,9424,1930s,1675,17.7737691
MN,MN35,Washington Heights North,9424,1940s,331,3.512308998
MN,MN35,Washington Heights North,9424,1950s,352,3.735144312
MN,MN35,Washington Heights North,9424,1960s,281,2.981748727
MN,MN35,Washington Heights North,9424,1970s,147,1.559847199
MN,MN35,Washington Heights North,9424,1980s,351,3.724533107
MN,MN35,Washington Heights North,9424,1990s,142,1.506791171
MN,MN35,Washington Heights North,9424,2000s,423,4.488539898
MN,MN35,Washington Heights North,9424,2010s,176,1.867572156
MN,MN36,Washington Heights South,12299,1760s,1,0.008130742
MN,MN36,Washington Heights South,12299,1800s,3,0.024392227
MN,MN36,Washington Heights South,12299,1890s,1106,8.992601024
MN,MN36,Washington Heights South,12299,1900s,1346,10.94397919
MN,MN36,Washington Heights South,12299,1910s,1426,11.59443857
MN,MN36,Washington Heights South,12299,1920s,1976,16.06634686
MN,MN36,Washington Heights South,12299,1930s,1695,13.78160826
MN,MN36,Washington Heights South,12299,1940s,432,3.512480689
MN,MN36,Washington Heights South,12299,1950s,565,4.59386942
MN,MN36,Washington Heights South,12299,1960s,510,4.146678592
MN,MN36,Washington Heights South,12299,1970s,704,5.724042605
MN,MN36,Washington Heights South,12299,1980s,281,2.284738597
MN,MN36,Washington Heights South,12299,1990s,594,4.829660948
MN,MN36,Washington Heights South,12299,2000s,737,5.992357102
MN,MN36,Washington Heights South,12299,2010s,257,2.089600781
MN,MN40,Upper East Side-Carnegie Hill,9932,1800s,1,0.010068466
MN,MN40,Upper East Side-Carnegie Hill,9932,1860s,2,0.020136931
MN,MN40,Upper East Side-Carnegie Hill,9932,1870s,2,0.020136931
MN,MN40,Upper East Side-Carnegie Hill,9932,1880s,4,0.040273862
MN,MN40,Upper East Side-Carnegie Hill,9932,1890s,413,4.158276279
MN,MN40,Upper East Side-Carnegie Hill,9932,1900s,777,7.823197745
MN,MN40,Upper East Side-Carnegie Hill,9932,1910s,1688,16.99556988
MN,MN40,Upper East Side-Carnegie Hill,9932,1920s,2914,29.33950866
MN,MN40,Upper East Side-Carnegie Hill,9932,1930s,1233,12.41441804
MN,MN40,Upper East Side-Carnegie Hill,9932,1940s,288,2.899718083
MN,MN40,Upper East Side-Carnegie Hill,9932,1950s,723,7.279500604
MN,MN40,Upper East Side-Carnegie Hill,9932,1960s,660,6.645187273
MN,MN40,Upper East Side-Carnegie Hill,9932,1970s,257,2.58759565
MN,MN40,Upper East Side-Carnegie Hill,9932,1980s,198,1.993556182
MN,MN40,Upper East Side-Carnegie Hill,9932,1990s,154,1.550543697
MN,MN40,Upper East Side-Carnegie Hill,9932,2000s,283,2.849375755
MN,MN40,Upper East Side-Carnegie Hill,9932,2010s,79,0.79540878
MN,MN50,Stuyvesant Town-Cooper Village,1362,1890s,27,1.982378855
MN,MN50,Stuyvesant Town-Cooper Village,1362,1900s,99,7.268722467
MN,MN50,Stuyvesant Town-Cooper Village,1362,1910s,51,3.744493392
MN,MN50,Stuyvesant Town-Cooper Village,1362,1920s,786,57.7092511
MN,MN50,Stuyvesant Town-Cooper Village,1362,1930s,186,13.65638767
MN,MN50,Stuyvesant Town-Cooper Village,1362,1940s,26,1.908957416
MN,MN50,Stuyvesant Town-Cooper Village,1362,1950s,25,1.835535977
MN,MN50,Stuyvesant Town-Cooper Village,1362,1960s,44,3.230543319
MN,MN50,Stuyvesant Town-Cooper Village,1362,1970s,12,0.881057269
MN,MN50,Stuyvesant Town-Cooper Village,1362,1980s,5,0.367107195
MN,MN50,Stuyvesant Town-Cooper Village,1362,1990s,17,1.248164464
MN,MN50,Stuyvesant Town-Cooper Village,1362,2000s,12,0.881057269
MN,MN50,Stuyvesant Town-Cooper Village,1362,2010s,29,2.129221733
QN,QN01,South Jamaica,19008,1680s,1,0.005260943
QN,QN01,South Jamaica,19008,1800s,1,0.005260943
QN,QN01,South Jamaica,19008,1860s,1,0.005260943
QN,QN01,South Jamaica,19008,1880s,3,0.015782828
QN,QN01,South Jamaica,19008,1890s,129,0.678661616
QN,QN01,South Jamaica,19008,1900s,540,2.840909091
QN,QN01,South Jamaica,19008,1910s,1366,7.186447811
QN,QN01,South Jamaica,19008,1920s,5766,30.33459596
QN,QN01,South Jamaica,19008,1930s,4016,21.12794613
QN,QN01,South Jamaica,19008,1940s,1038,5.460858586
QN,QN01,South Jamaica,19008,1950s,945,4.971590909
QN,QN01,South Jamaica,19008,1960s,782,4.114057239
QN,QN01,South Jamaica,19008,1970s,267,1.404671717
QN,QN01,South Jamaica,19008,1980s,437,2.299031987
QN,QN01,South Jamaica,19008,1990s,929,4.887415825
QN,QN01,South Jamaica,19008,2000s,1406,7.396885522
QN,QN01,South Jamaica,19008,2010s,266,1.399410774
QN,QN02,Springfield Gardens North,3636,1880s,1,0.02750275
QN,QN02,Springfield Gardens North,3636,1890s,2,0.055005501
QN,QN02,Springfield Gardens North,3636,1900s,28,0.770077008
QN,QN02,Springfield Gardens North,3636,1910s,93,2.557755776
QN,QN02,Springfield Gardens North,3636,1920s,641,17.62926293
QN,QN02,Springfield Gardens North,3636,1930s,627,17.24422442
QN,QN02,Springfield Gardens North,3636,1940s,428,11.77117712
QN,QN02,Springfield Gardens North,3636,1950s,634,17.43674367
QN,QN02,Springfield Gardens North,3636,1960s,367,10.09350935
QN,QN02,Springfield Gardens North,3636,1970s,106,2.915291529
QN,QN02,Springfield Gardens North,3636,1980s,128,3.520352035
QN,QN02,Springfield Gardens North,3636,1990s,123,3.382838284
QN,QN02,Springfield Gardens North,3636,2000s,260,7.150715072
QN,QN02,Springfield Gardens North,3636,2010s,36,0.99009901
QN,QN03,Springfield Gardens South-Brookville,5762,1890s,5,0.086775425
QN,QN03,Springfield Gardens South-Brookville,5762,1900s,6,0.10413051
QN,QN03,Springfield Gardens South-Brookville,5762,1910s,64,1.110725443
QN,QN03,Springfield Gardens South-Brookville,5762,1920s,1322,22.94342242
QN,QN03,Springfield Gardens South-Brookville,5762,1930s,520,9.024644221
QN,QN03,Springfield Gardens South-Brookville,5762,1940s,584,10.13536966
QN,QN03,Springfield Gardens South-Brookville,5762,1950s,1214,21.06907324
QN,QN03,Springfield Gardens South-Brookville,5762,1960s,726,12.59979174
QN,QN03,Springfield Gardens South-Brookville,5762,1970s,144,2.499132246
QN,QN03,Springfield Gardens South-Brookville,5762,1980s,168,2.915654287
QN,QN03,Springfield Gardens South-Brookville,5762,1990s,237,4.113155154
QN,QN03,Springfield Gardens South-Brookville,5762,2000s,341,5.918083999
QN,QN03,Springfield Gardens South-Brookville,5762,2010s,62,1.076015272
QN,QN05,Rosedale,7589,1890s,3,0.0395309
QN,QN05,Rosedale,7589,1900s,8,0.105415733
QN,QN05,Rosedale,7589,1910s,58,0.764264066
QN,QN05,Rosedale,7589,1920s,1947,25.65555409
QN,QN05,Rosedale,7589,1930s,1115,14.69231783
QN,QN05,Rosedale,7589,1940s,636,8.380550797
QN,QN05,Rosedale,7589,1950s,1707,22.49308209
QN,QN05,Rosedale,7589,1960s,1143,15.06127289
QN,QN05,Rosedale,7589,1970s,225,2.964817499
QN,QN05,Rosedale,7589,1980s,62,0.816971933
QN,QN05,Rosedale,7589,1990s,100,1.317696666
QN,QN05,Rosedale,7589,2000s,225,2.964817499
QN,QN05,Rosedale,7589,2010s,34,0.448016867
QN,QN06,Jamaica Estates-Holliswood,6421,1890s,59,0.918859991
QN,QN06,Jamaica Estates-Holliswood,6421,1900s,126,1.962311166
QN,QN06,Jamaica Estates-Holliswood,6421,1910s,283,4.407413176
QN,QN06,Jamaica Estates-Holliswood,6421,1920s,1360,21.18050148
QN,QN06,Jamaica Estates-Holliswood,6421,1930s,1378,21.46083165
QN,QN06,Jamaica Estates-Holliswood,6421,1940s,1423,22.16165706
QN,QN06,Jamaica Estates-Holliswood,6421,1950s,672,10.46565955
QN,QN06,Jamaica Estates-Holliswood,6421,1960s,262,4.080361314
QN,QN06,Jamaica Estates-Holliswood,6421,1970s,103,1.604111509
QN,QN06,Jamaica Estates-Holliswood,6421,1980s,73,1.136894565
QN,QN06,Jamaica Estates-Holliswood,6421,1990s,137,2.133624046
QN,QN06,Jamaica Estates-Holliswood,6421,2000s,257,4.002491824
QN,QN06,Jamaica Estates-Holliswood,6421,2010s,127,1.977885065
QN,QN07,Hollis,6391,1860s,1,0.015647004
QN,QN07,Hollis,6391,1890s,218,3.411046785
QN,QN07,Hollis,6391,1900s,215,3.364105774
QN,QN07,Hollis,6391,1910s,436,6.822093569
QN,QN07,Hollis,6391,1920s,2492,38.99233297
QN,QN07,Hollis,6391,1930s,1511,23.64262244
QN,QN07,Hollis,6391,1940s,334,5.226099202
QN,QN07,Hollis,6391,1950s,210,3.285870756
QN,QN07,Hollis,6391,1960s,208,3.254576749
QN,QN07,Hollis,6391,1970s,65,1.017055234
QN,QN07,Hollis,6391,1980s,67,1.048349241
QN,QN07,Hollis,6391,1990s,226,3.536222813
QN,QN07,Hollis,6391,2000s,185,2.894695666
QN,QN07,Hollis,6391,2010s,46,0.719762166
QN,QN08,St. Albans,22015,1890s,177,0.803997275
QN,QN08,St. Albans,22015,1900s,404,1.835112423
QN,QN08,St. Albans,22015,1910s,1026,4.660458778
QN,QN08,St. Albans,22015,1920s,5731,26.03225074
QN,QN08,St. Albans,22015,1930s,5834,26.50011356
QN,QN08,St. Albans,22015,1940s,2801,12.72314331
QN,QN08,St. Albans,22015,1950s,2844,12.91846468
QN,QN08,St. Albans,22015,1960s,1077,4.89211901
QN,QN08,St. Albans,22015,1970s,189,0.858505564
QN,QN08,St. Albans,22015,1980s,103,0.467862821
QN,QN08,St. Albans,22015,1990s,245,1.112877583
QN,QN08,St. Albans,22015,2000s,678,3.079718374
QN,QN08,St. Albans,22015,2010s,168,0.763116057
QN,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,5905,1890s,21,0.355630821
QN,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,5905,1900s,85,1.439458086
QN,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,5905,1910s,306,5.182049111
QN,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,5905,1920s,1484,25.13124471
QN,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,5905,1930s,1385,23.45469941
QN,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,5905,1940s,633,10.71972904
QN,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,5905,1950s,552,9.348010161
QN,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,5905,1960s,365,6.181202371
QN,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,5905,1970s,89,1.50719729
QN,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,5905,1980s,57,0.965283658
QN,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,5905,1990s,71,1.202370872
QN,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,5905,2000s,334,5.656223539
QN,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,5905,2010s,88,1.490262489
QN,QN12,Hammels-Arverne-Edgemere,5864,1890s,27,0.460436562
QN,QN12,Hammels-Arverne-Edgemere,5864,1900s,34,0.579809004
QN,QN12,Hammels-Arverne-Edgemere,5864,1910s,213,3.632332879
QN,QN12,Hammels-Arverne-Edgemere,5864,1920s,754,12.85811733
QN,QN12,Hammels-Arverne-Edgemere,5864,1930s,415,7.077080491
QN,QN12,Hammels-Arverne-Edgemere,5864,1940s,216,3.683492497
QN,QN12,Hammels-Arverne-Edgemere,5864,1950s,426,7.264665757
QN,QN12,Hammels-Arverne-Edgemere,5864,1960s,1108,18.89495225
QN,QN12,Hammels-Arverne-Edgemere,5864,1970s,98,1.671214188
QN,QN12,Hammels-Arverne-Edgemere,5864,1980s,12,0.204638472
QN,QN12,Hammels-Arverne-Edgemere,5864,1990s,140,2.38744884
QN,QN12,Hammels-Arverne-Edgemere,5864,2000s,1160,19.78171896
QN,QN12,Hammels-Arverne-Edgemere,5864,2010s,347,5.917462483
QN,QN15,Far Rockaway-Bayswater,5452,1890s,7,0.12839325
QN,QN15,Far Rockaway-Bayswater,5452,1900s,40,0.733675715
QN,QN15,Far Rockaway-Bayswater,5452,1910s,163,2.98972854
QN,QN15,Far Rockaway-Bayswater,5452,1920s,728,13.35289802
QN,QN15,Far Rockaway-Bayswater,5452,1930s,787,14.4350697
QN,QN15,Far Rockaway-Bayswater,5452,1940s,316,5.796038151
QN,QN15,Far Rockaway-Bayswater,5452,1950s,849,15.57226706
QN,QN15,Far Rockaway-Bayswater,5452,1960s,681,12.49082905
QN,QN15,Far Rockaway-Bayswater,5452,1970s,124,2.274394718
QN,QN15,Far Rockaway-Bayswater,5452,1980s,123,2.256052825
QN,QN15,Far Rockaway-Bayswater,5452,1990s,219,4.016874541
QN,QN15,Far Rockaway-Bayswater,5452,2000s,789,14.47175348
QN,QN15,Far Rockaway-Bayswater,5452,2010s,84,1.540719002
QN,QN17,Forest Hills,7544,1890s,7,0.092788971
QN,QN17,Forest Hills,7544,1900s,25,0.331389183
QN,QN17,Forest Hills,7544,1910s,185,2.452279958
QN,QN17,Forest Hills,7544,1920s,1751,23.21049841
QN,QN17,Forest Hills,7544,1930s,1963,26.02067869
QN,QN17,Forest Hills,7544,1940s,2218,29.40084836
QN,QN17,Forest Hills,7544,1950s,655,8.682396607
QN,QN17,Forest Hills,7544,1960s,184,2.43902439
QN,QN17,Forest Hills,7544,1970s,71,0.941145281
QN,QN17,Forest Hills,7544,1980s,59,0.782078473
QN,QN17,Forest Hills,7544,1990s,83,1.100212089
QN,QN17,Forest Hills,7544,2000s,145,1.922057264
QN,QN17,Forest Hills,7544,2010s,58,0.768822906
QN,QN18,Rego Park,2587,1900s,1,0.038654813
QN,QN18,Rego Park,2587,1910s,32,1.236954001
QN,QN18,Rego Park,2587,1920s,567,21.9172787
QN,QN18,Rego Park,2587,1930s,844,32.62466177
QN,QN18,Rego Park,2587,1940s,525,20.29377658
QN,QN18,Rego Park,2587,1950s,275,10.63007344
QN,QN18,Rego Park,2587,1960s,140,5.411673753
QN,QN18,Rego Park,2587,1970s,32,1.236954001
QN,QN18,Rego Park,2587,1980s,40,1.546192501
QN,QN18,Rego Park,2587,1990s,23,0.889060688
QN,QN18,Rego Park,2587,2000s,38,1.468882876
QN,QN18,Rego Park,2587,2010s,18,0.695786625
QN,QN19,Glendale,7480,1850s,1,0.013368984
QN,QN19,Glendale,7480,1860s,3,0.040106952
QN,QN19,Glendale,7480,1870s,1,0.013368984
QN,QN19,Glendale,7480,1880s,3,0.040106952
QN,QN19,Glendale,7480,1890s,201,2.687165775
QN,QN19,Glendale,7480,1900s,172,2.299465241
QN,QN19,Glendale,7480,1910s,1219,16.29679144
QN,QN19,Glendale,7480,1920s,2543,33.9973262
QN,QN19,Glendale,7480,1930s,2062,27.56684492
QN,QN19,Glendale,7480,1940s,462,6.176470588
QN,QN19,Glendale,7480,1950s,206,2.754010695
QN,QN19,Glendale,7480,1960s,140,1.871657754
QN,QN19,Glendale,7480,1970s,91,1.21657754
QN,QN19,Glendale,7480,1980s,19,0.254010695
QN,QN19,Glendale,7480,1990s,39,0.521390374
QN,QN19,Glendale,7480,2000s,131,1.751336898
QN,QN19,Glendale,7480,2010s,30,0.401069519
QN,QN20,Ridgewood,11240,1800s,2,0.017793594
QN,QN20,Ridgewood,11240,1860s,1,0.008896797
QN,QN20,Ridgewood,11240,1880s,7,0.06227758
QN,QN20,Ridgewood,11240,1890s,358,3.185053381
QN,QN20,Ridgewood,11240,1900s,1137,10.11565836
QN,QN20,Ridgewood,11240,1910s,2351,20.91637011
QN,QN20,Ridgewood,11240,1920s,1937,17.23309609
QN,QN20,Ridgewood,11240,1930s,3615,32.16192171
QN,QN20,Ridgewood,11240,1940s,260,2.31316726
QN,QN20,Ridgewood,11240,1950s,230,2.046263345
QN,QN20,Ridgewood,11240,1960s,226,2.010676157
QN,QN20,Ridgewood,11240,1970s,99,0.880782918
QN,QN20,Ridgewood,11240,1980s,96,0.854092527
QN,QN20,Ridgewood,11240,1990s,115,1.023131673
QN,QN20,Ridgewood,11240,2000s,259,2.304270463
QN,QN20,Ridgewood,11240,2010s,170,1.512455516
QN,QN21,Middle Village,9881,1880s,1,0.010120433
QN,QN21,Middle Village,9881,1890s,9,0.091083898
QN,QN21,Middle Village,9881,1900s,50,0.506021658
QN,QN21,Middle Village,9881,1910s,287,2.904564315
QN,QN21,Middle Village,9881,1920s,1311,13.26788787
QN,QN21,Middle Village,9881,1930s,2128,21.53628175
QN,QN21,Middle Village,9881,1940s,2396,24.24855784
QN,QN21,Middle Village,9881,1950s,1539,15.57534662
QN,QN21,Middle Village,9881,1960s,1214,12.28620585
QN,QN21,Middle Village,9881,1970s,241,2.43902439
QN,QN21,Middle Village,9881,1980s,78,0.789393786
QN,QN21,Middle Village,9881,1990s,76,0.76915292
QN,QN21,Middle Village,9881,2000s,220,2.226495294
QN,QN21,Middle Village,9881,2010s,77,0.779273353
QN,QN22,Flushing,2954,1660s,1,0.033852404
QN,QN22,Flushing,2954,1780s,1,0.033852404
QN,QN22,Flushing,2954,1890s,2,0.067704807
QN,QN22,Flushing,2954,1900s,55,1.861882194
QN,QN22,Flushing,2954,1910s,87,2.945159106
QN,QN22,Flushing,2954,1920s,211,7.142857143
QN,QN22,Flushing,2954,1930s,249,8.429248477
QN,QN22,Flushing,2954,1940s,151,5.111712932
QN,QN22,Flushing,2954,1950s,296,10.02031144
QN,QN22,Flushing,2954,1960s,485,16.41841571
QN,QN22,Flushing,2954,1970s,309,10.46039269
QN,QN22,Flushing,2954,1980s,336,11.37440758
QN,QN22,Flushing,2954,1990s,115,3.893026405
QN,QN22,Flushing,2954,2000s,342,11.577522
QN,QN22,Flushing,2954,2010s,137,4.637779282
QN,QN23,College Point,4864,1890s,3,0.061677632
QN,QN23,College Point,4864,1900s,119,2.446546053
QN,QN23,College Point,4864,1910s,301,6.188322368
QN,QN23,College Point,4864,1920s,1205,24.77384868
QN,QN23,College Point,4864,1930s,635,13.05509868
QN,QN23,College Point,4864,1940s,213,4.379111842
QN,QN23,College Point,4864,1950s,505,10.38240132
QN,QN23,College Point,4864,1960s,574,11.80098684
QN,QN23,College Point,4864,1970s,90,1.850328947
QN,QN23,College Point,4864,1980s,154,3.166118421
QN,QN23,College Point,4864,1990s,108,2.220394737
QN,QN23,College Point,4864,2000s,512,10.52631579
QN,QN23,College Point,4864,2010s,138,2.837171053
QN,QN25,Corona,6846,1890s,121,1.767455448
QN,QN25,Corona,6846,1900s,601,8.778848963
QN,QN25,Corona,6846,1910s,1200,17.52848379
QN,QN25,Corona,6846,1920s,1303,19.03301198
QN,QN25,Corona,6846,1930s,1036,15.13292434
QN,QN25,Corona,6846,1940s,85,1.241600935
QN,QN25,Corona,6846,1950s,185,2.702307917
QN,QN25,Corona,6846,1960s,456,6.660823839
QN,QN25,Corona,6846,1970s,311,4.542798715
QN,QN25,Corona,6846,1980s,240,3.505696757
QN,QN25,Corona,6846,1990s,262,3.827052293
QN,QN25,Corona,6846,2000s,580,8.472100497
QN,QN25,Corona,6846,2010s,249,3.637160386
QN,QN26,North Corona,8069,1800s,3,0.037179328
QN,QN26,North Corona,8069,1870s,1,0.012393109
QN,QN26,North Corona,8069,1880s,1,0.012393109
QN,QN26,North Corona,8069,1890s,918,11.37687446
QN,QN26,North Corona,8069,1900s,933,11.5627711
QN,QN26,North Corona,8069,1910s,1139,14.11575164
QN,QN26,North Corona,8069,1920s,1634,20.25034081
QN,QN26,North Corona,8069,1930s,1024,12.69054406
QN,QN26,North Corona,8069,1940s,60,0.743586566
QN,QN26,North Corona,8069,1950s,116,1.437600694
QN,QN26,North Corona,8069,1960s,226,2.800842731
QN,QN26,North Corona,8069,1970s,114,1.412814475
QN,QN26,North Corona,8069,1980s,106,1.3136696
QN,QN26,North Corona,8069,1990s,328,4.064939893
QN,QN26,North Corona,8069,2000s,872,10.80679142
QN,QN26,North Corona,8069,2010s,227,2.813235841
QN,QN27,East Elmhurst,7089,1800s,1,0.014106362
QN,QN27,East Elmhurst,7089,1890s,390,5.501481168
QN,QN27,East Elmhurst,7089,1900s,579,8.16758358
QN,QN27,East Elmhurst,7089,1910s,830,11.70828043
QN,QN27,East Elmhurst,7089,1920s,1773,25.01057977
QN,QN27,East Elmhurst,7089,1930s,881,12.42770489
QN,QN27,East Elmhurst,7089,1940s,281,3.963887713
QN,QN27,East Elmhurst,7089,1950s,363,5.120609395
QN,QN27,East Elmhurst,7089,1960s,168,2.369868811
QN,QN27,East Elmhurst,7089,1970s,72,1.015658062
QN,QN27,East Elmhurst,7089,1980s,119,1.678657074
QN,QN27,East Elmhurst,7089,1990s,424,5.981097475
QN,QN27,East Elmhurst,7089,2000s,648,9.140922556
QN,QN27,East Elmhurst,7089,2010s,112,1.579912541
QN,QN28,Jackson Heights,17244,1800s,1,0.005799119
QN,QN28,Jackson Heights,17244,1870s,1,0.005799119
QN,QN28,Jackson Heights,17244,1890s,1738,10.07886801
QN,QN28,Jackson Heights,17244,1900s,881,5.109023428
QN,QN28,Jackson Heights,17244,1910s,1200,6.958942241
QN,QN28,Jackson Heights,17244,1920s,2842,16.48109487
QN,QN28,Jackson Heights,17244,1930s,3538,20.51728137
QN,QN28,Jackson Heights,17244,1940s,1487,8.62328926
QN,QN28,Jackson Heights,17244,1950s,1807,10.47900719
QN,QN28,Jackson Heights,17244,1960s,1397,8.101368592
QN,QN28,Jackson Heights,17244,1970s,214,1.241011366
QN,QN28,Jackson Heights,17244,1980s,317,1.838320575
QN,QN28,Jackson Heights,17244,1990s,297,1.722338205
QN,QN28,Jackson Heights,17244,2000s,605,3.508466713
QN,QN28,Jackson Heights,17244,2010s,213,1.235212248
QN,QN29,Elmhurst,7361,1700s,1,0.013585111
QN,QN29,Elmhurst,7361,1830s,1,0.013585111
QN,QN29,Elmhurst,7361,1870s,1,0.013585111
QN,QN29,Elmhurst,7361,1880s,4,0.054340443
QN,QN29,Elmhurst,7361,1890s,184,2.499660372
QN,QN29,Elmhurst,7361,1900s,474,6.439342481
QN,QN29,Elmhurst,7361,1910s,722,9.808449939
QN,QN29,Elmhurst,7361,1920s,1529,20.77163429
QN,QN29,Elmhurst,7361,1930s,1035,14.06058959
QN,QN29,Elmhurst,7361,1940s,700,9.509577503
QN,QN29,Elmhurst,7361,1950s,479,6.507268034
QN,QN29,Elmhurst,7361,1960s,565,7.675587556
QN,QN29,Elmhurst,7361,1970s,446,6.058959381
QN,QN29,Elmhurst,7361,1980s,331,4.496671648
