"bbl","irrlotcode","lotarea","lotfront","lotdepth","front_depth_product","pluto_shape_area","geom"
"4077200100.0","N",5793480,"1352","1200","1622400","5840093.88814562","0106000020D70800000100000001030000000100000066000000C024821D6317304100949D6129CF094180FB1EDB941930410074BAD4C5D7094140A07F37AA1930410054A4FD54D80941409CB714BD19304100A2864F04D909418000CEEBCF19304100E86276DCD9094100DFA663DB19304100E85F30DFDA094180D798E7DF19304100980312D2DB094180023CB9E019304100E0DF38AADC094100FBCCD6DC19304100C2A3D055DD0941402F02A6D119304100CA400667DE0941803644A8F8173041007469ACEB050A4140F1CC21F61730410096907265060A410064B9A2F6173041001251ACA5060A410085B36AFA173041003460E3EF060A41804AD8F200183041005A1B1B3A070A41C02A2B72091830410076E8046C070A41406600E81118304100F487018E070A4180CCFEE9E01830410060CA100A090A41C0F1EF64A9193041004A6FA5E3070A41C0429BFB5C1A30410066136866040A418093067C021B30410058566A86020A418068B8DE981B3041002C8C0D06030A4180E42CEB0C1C304100E0224566040A41800A6491B01C3041007250C2FC070A41801EE608C21C304100DA45413E080A41C053D29FCE1C3041000217815B080A41806550CADA1C304100AA04796C080A41C00ACBB3F11C304100AA83E480080A4140DEB594FE1C304100F0594F7C080A41C0589D5E0B1D3041007C8B3C6E080A41C0D599E81B1D304100EA54744B080A41C0926946251D304100AC577436080A41C08D3691671D304100684C0611070A414092893EA21D304100468D8FAC050A41C0310F0FD11D304100B636F520040A41C0321B03051E3041007C885336020A4100FE6C84341E304100187A5423000A414076F2E5C51E304100463289A5F8094140AC09EED71F30410004F87C48EA09418082A9F9DD2030410092E04B59E00941802B981E0B21304100003633DDDE0941003322113721304100FEF354BFDD0941409292D65E21304100AC26E0E5DC094100E69D537E2130410070BB204FDC094140DDCF055E22304100A0E8FAADD8094100DA69408B22304100F6B07AC6D7094180740767B122304100A20F6EBCD609418099DDC9D622304100C07A8C58D5094180F2FDB0EF223041008EDF5639D40941C08610BBFB2230410064D61B84D30941C080DA2B0D2330410018197A0CD2094180F77BFD1A23304100F0F52050D00941C070CB74662330410096FAAFD2C609414095B78B732330410050A248D4C50941409160E29423304100D057AEECC309418061030BB2233041009419A7CBC2094180B19033CF233041008A9052D5C1094140BA7AA0F62330410062A923D5C0094140BF28F02924304100C43158E4BF0941C02D3C7A2F24304100E233D7C4BF0941402CF1B4322430410020A136A8BF0941C0E119D434243041000AC5468CBF0941807749C13524304100F85D916FBF0941C0B90B2D35243041001E101350BF0941402D3642342430410036905138BF0941006C67C5322430410098D09A1FBF094180C016F22D24304100EC32F4F9BE094140E590CE2424304100BC944DD8BE09410037C5EC1A233041006068B30ABC094180CE7678F522304100BAFAA1B9BB0941001B0854D0223041001E0D7D84BB094140EA2B4FBA223041003422066EBB0941C059E2C59C1E304100529A7017B9094100D9BD50701E304100C84DF2EDB80941006BFB2C491E304100D4DB5FAEB80941809D17992A1E30410056A33F71B80941C07E93D4041E304100847777FCB70941802DE812A81C304100048E8FA1B3094180FCFBFA8B1C3041000071FA3BB3094180A020C1741C3041009E4D8CCEB2094140154A28481C3041006C24BCCAB1094100694C07271C304100801FD3C1B009414086C8B8091C304100C0078AA4AF09410000C8F6EE1B3041009A426759AE0941808DD0D9DB1B3041006ECBED31AD0941C0678D01C71B30410072BA4A99AB09414036FAF6B71B3041000CF65CE7AA0941C06E385FA01B304100702E6B10AA0941402E30EE7D1B304100A2A8992FA90941C075D0665C1B3041003866449FA8094140F38F6E331B304100DA97813EA80941404385110F1B304100E2D1C618A809410009F4A5E11A30410070BF9106A80941000F9BFFF719304100B80FD955A70941C04A6E062919304100B26E6907A80941C0211C3220193041000423EF14A8094140BCCCC91619304100408EA630A8094140D667610D19304100FA67965EA8094180402640061930410044D5A593A80941809D17030019304100825896D4A80941C0DC99AEFB1830410018D1011AA90941C024821D6317304100949D6129CF0941"
"4163190038.0","N",23700,"70","200","14000","25223.7837881372","0106000020D7080000010000000103000000010000000C000000006926F37E382F41009649BA6EE6014100225F53BA382F4100D4BCFB56E40141007A43916E392F4100A096D4B2E50141005DBC66A7392F4100983A05B2E3014100CFE61AF3382F4100AC02A856E20141808549003B382F41005E76F5F3E001418053B016C5372F4100C0FDFE25E5014100C5ADD4B9372F4100820A8C8CE5014180B143C9A9372F4100EC3FB01EE6014180EFF46D63382F410046C60867E701418081209A73382F4100B8AD1DD5E60141006926F37E382F41009649BA6EE60141"
"5000680085.0","N",32400,"260","115","29900","1402.82696482025","0106000020D7080000010000000103000000010000000E00000080DD4A8464312D410054C715EF47054180727EB365312D410058E675A647054100BBFC5823312D4100D2FE7F854705418007C5CFF9302D4100909AF995470541804B903D2F302D4100744554E64705418077410136302D4100BAFB04EA47054180FBA4755E302D41009402E00C48054100944F238D302D41005C34CF1B48054180B1CAF8B4302D4100F408630A4805418064862EDC302D4100F01D15DB4705418022FB8006312D4100C48DA1CE47054180936DBC28312D4100FE9AFFEE4705418028299C46312D410066C66B0048054180DD4A8464312D410054C715EF470541"
"5008310136.0","N",16588,"116","143","16588","15086.738494578","0106000020D7080000010000000103000000010000002C0000000044A599C63C2D4100903BF233A8034180136A95043D2D4100B074E10AA8034180FC802E8E3C2D410010C1EEFBA303410079958D863C2D410022B06711A4034100DC8E5E763C2D41002A06403AA4034180CD4C515E3C2D41006210736CA4034180E2695E483C2D410056649F90A4034100884149393C2D4100DE75A9A4A4034100C6D713313C2D410008D202AEA40341802D8C6D293C2D41001A9363B1A4034180CFCDCD203C2D4100A663A1B4A403418000FF7A153C2D410092BCF8B7A403418064A4770A3C2D410054ED3BBAA4034180AED564FE3B2D410098A698BBA4034180729B71F23B2D41005C0BCBBBA4034180953C01E43B2D410062CE81BAA4034180C244C4D33B2D410012ED10B7A40341009A0BBCC43B2D41006CC5FCB1A4034100B62E4DBE3B2D41003C0EF6AAA40341005C32F9B63B2D41004C26ACA1A4034180B26226B23B2D4100AAB7C99AA403410033519EBC3B2D41000CE5E70DA50341805ECE47C03B2D41003C860F28A5034180D46980C33B2D4100567C363BA5034100A814ACD13B2D4100349ECB7BA503418036D4F5C63B2D4100B6BCDDA7A5034100341DDDF13B2D41006061E65AA6034180DB0251023C2D41001A3F05ADA6034180900769073C2D4100C454E8D9A603418084926E083C2D41002456EC0CA70341000F0D81063C2D41006CB6CA43A7034180E86FC7003C2D410064E8E893A70341804BDA11FF3B2D410008275FACA7034100155765FB3B2D4100C46129CEA7034180E13780F83B2D4100A24EF6DFA7034100366C1AF93B2D4100B02B73BCA803418078E4DA3B3C2D4100E81C6993A80341805D2026643C2D4100FAE7CFA6A80341804F6C62733C2D4100E01FECAAA8034100B510357A3C2D41006A512FA7A803418069065C903C2D4100E646FE95A80341006DD2829C3C2D41006A5A878BA803410007CA54A93C2D4100509B2679A803410044A599C63C2D4100903BF233A80341"
"5008320216.0","N",20056,"184","109","20056","10664.3477623405","0106000020D7080000010000000103000000010000001C000000006A58E9BE3E2D4100FE1FE28E9303410009FEB16A3F2D41007099DB1492034180004A42653F2D41004001E1D9910341004E64645F3F2D4100CEC3E9A891034180C94DC3573F2D4100E0CDC075910341006D585D4E3F2D4100EC04D94291034180AF0ECD423F2D410080055610910341807171A8383F2D4100BA44F3EB90034100A1BF8E2C3F2D410004584FBF90034100BDAAC3223F2D4100028B11A190034180458987173F2D41003C358F8090034180EDD5D70C3F2D41009E31E1689003410089D355003F2D4100FC67FB5990034100BC4965F13E2D410082E3624B90034100AADF2EDC3E2D41008C96E64390034100AF1B21CB3E2D41000A69A5479003418091B401B93E2D4100C6177D4C90034100230C58B73E2D4100D4F1683A900341006DF88CA43E2D410014F2E94790034180A49D1FA53E2D41009EE3396490034180D5B856933E2D41008628876690034100C92ACE7B3E2D410058F3416790034180E70E15743E2D4100B219D56690034100E1C9AF493E2D41005ED30660900341809A47572A3E2D41003E926555900341003383891C3E2D4100064D9B8390034100394E63B03E2D4100A8B3D8AE930341006A58E9BE3E2D4100FE1FE28E930341"
"5057770002.0","N",31900,"100","319","31900","38414.6913231219","0106000020D7080000010000000103000000010000000900000000882E04706F2C41006213293A240141800349E9966F2C41006C8EB19A230141001BD94DBD6E2C4100960704CB1F01418055726B7A6E2C41006E6F1FE22001410058BF9AB96D2C41002CA1FB3C1D014100A3E1A11F6D2C41007EB5007F1F014100421281D16E2C4100682405AF26014100924B23276F2C410064D7F36425014100882E04706F2C41006213293A240141"
"1015250005.0","N",21995,"115.25","204.33","23549.0325","23528.2435215109","0106000020D7080000010000000103000000010000000900000080A51050B5682E4100CAE895BF080B41800E52FF4C682E41005EC0FBD3050B4100FE762424682E410012A11C2E060B4180D5B00FB8672E41003A2C8527030B4100ECF926EC662E4100F0FC8AEC040B4100C5E7E457672E41005CE8B2F0070B4100E2C4429F672E41003EC74253070B418078839307682E4100ACEFDC3E0A0B4180A51050B5682E4100CAE895BF080B41"
"1018520009.0","N",58575,"312","165","51480","69538.3782131421","0106000020D7080000010000000103000000020000001A00000080E438FBBD512E41008A336C0FFA0B4100A557C45D512E41007079375BF70B41800BCF2731512E4100E67712BEF70B4180F6831511512E4100347356D7F60B41006A4EA83D512E4100AE933574F60B41001737ABD5502E41002A011188F30B4180A926B5A4502E4100D065CAF4F30B4100B8357C9D502E41009C076DBDF30B410096092FDE4F2E4100485C685AEE0B4180AE87060E502E4100A8080DF1ED0B4180A74F79A94F2E410030F67E16EB0B41002A00E47C4F2E410078B58F79EB0B41007013C15F4F2E4100C035C2A7EA0B4180ED62568C4F2E41007A76B144EA0B41004314D2164F2E4100927C7DF6E60B4100F0C1F7B24E2E410022775ED3E70B41803EB9D35B4F2E4100083DBB94EC0B4100F64D0B3B4E2E410086308913EF0B41003C4F38554E2E4100A6DA3FD0EF0B4180729B1B724F2E4100E4301BD6F70B4180E39B1C7E4F2E4100B8C3942AF80B418054E014894F2E41002C7ACA79F80B410047C142A9502E410088F734FBF50B4180E76DAEA9502E4100405B3CFEF50B418089555859512E4100D05009EEFA0B4180E438FBBD512E41008A336C0FFA0B4109000000808FBA72E64F2E4100523CA9A5F00B410066F7A0914F2E41009EF4E661F10B41003B85D9FC4F2E41004637E566F40B4180EF1BF1704F2E41009810669DF50B410053E3B0904E2E4100AC25B24CEF0B41800783B41C4F2E41006433FA16EE0B4100C7ED84744F2E4100C20C1090F00B4180ED0456C94F2E410066A0CDD3EF0B41808FBA72E64F2E4100523CA9A5F00B41"
"2039040001.0","N",471447,"0","0","0","471447.223772044","0106000020D7080000010000000103000000010000003100000000CC7D782E0D2F4100764F29C1B50D41004579D57E0C2F410004DB8300B70D4180AE2A45980C2F41009E1200ABB70D4180CE2CF2AB0C2F4100A2F5781CB80D41004579D57E0C2F41000250AD8AB80D41001AA78B170D2F4100CC3F85BFBB0D4180C6F8AEC20C2F4100A4A44268BC0D4180EDD563230D2F4100842AFD76BE0D418002871DD90D2F4100D67A5FF5C10D41003BAAA0420E2F410020BC1ECCC30D4100C084ABC10E2F410028F85EDAC50D4180724469450F2F4100809679D2C70D4100A36DC5B90F2F4100D4FA1B70C90D41808D83822C102F4100A0AE8EEDCA0D41800D9B6DC6102F4100A83099C7CC0D41800379BC68112F4100649DC290CE0D410030544B20122F410070CBA265D00D4100C8E6719A122F410042F57483D10D4180C45A4E64132F4100FA973731D30D4100560694B4132F410088FB48CFD30D41003E083FF3142F4100149FC343D60D4180659D6C7D142F4100F00420A1D30D4180F3BEDA40162F4100C8254132D70D4100AE6EFC1F182F4100FABF6861D20D4180E2DD94F8142F4100B8519F27CC0D41006B47D344142F41009E387BBDCA0D41008ACB8FEF132F410058A7A5F6C90D410024F21FBF132F410056CEB185C90D418007F6316E132F4100B6D226BBC80D418061800503132F4100FC84EEAEC70D4180680518B1122F41008A4C6ECDC60D418084586656122F410002146BBEC50D4100D166D2FD112F4100409EC8A5C40D4100A5DD72A7112F41003434D685C30D41001D1FCD43112F41004657A737C20D4100BE992FEF102F4100005F9706C10D41800A18549D102F410068B5D8CABF0D41805E5AC54C102F41007E2D5589BE0D41008D92DC01102F41006C201058BD0D4100627272B90F2F41003E036D1CBC0D4180E2C803730F2F4100DA0D88DABA0D4180F745932F0F2F410098CAD08DB90D4100725C59E00E2F4100565BD4FBB70D4180F80E03950E2F41008899D85EB60D4100510A3D5C0E2F4100C8E46707B50D4180F1CB9B3C0E2F410008302A30B40D4180D56C5C490D2F410068522DE8B50D41805095DA3D0D2F4100406331A5B50D4100CC7D782E0D2F4100764F29C1B50D41"
"2032750001.0","N",20000,"143.75","140.67","20221.3125","17017.7481133052","0106000020D7080000010000000103000000010000001900000080A824EE0AF32E4100BA66C502F20E418051E38BF2F22E4100CE51327EF10E4100083E6616F32E4100BE5DDC18F10E4180B833C8DFF22E41008CECE5F1EF0E4100F2D16CE2F22E4100AC6A24E9EF0E410018BDB295F22E41002630031CED0E4180BF4EBB91F22E41001058EC19ED0E418071422AEAF12E4100046819C4EC0E4180F20F90DBF12E4100C0500DBDEC0E41806CFBD9C9F12E4100FA425BB5EC0E41800CAE47BBF12E41003A05BCAFEC0E41805A031CACF12E41002EA98DAAEC0E4100AB66B79DF12E4100A07046A6EC0E4180A0DE9C8BF12E41002E17C4A1EC0E41804D5C057CF12E4100308FAA9EEC0E4180471C3A73F12E4100A4B13B9DEC0E4100833E606EF12E4100F2F6889CEC0E4180957558DFF12E410012306ABCF00E41002073206DF22E4100DA1623C9EF0E418052F80D71F22E41002AF9EBEDEF0E418025AF9699F22E410014E85EA8EF0E410022389CA9F22E41008C90673EF00E4100FCB370BCF22E4100C076BBEEF00E4100383A76E1F22E410014AC6C49F20E4180A824EE0AF32E4100BA66C502F20E41"
"2034327502.0","N",396736,"0","0","0","201160.007760082","0106000020D7080000010000000103000000010000007D000000002F365F544B2F4100DAE73978790C4100F9D2D0E14A2F410080CEAF0F770C418086999FEE4A2F41003E5FCBEE760C418057BAB0F94A2F41003A2D05C8760C41803B5C42044B2F4100C0D17E95760C41804B32830B4B2F41003C722168760C4100C4978B104B2F4100A8AFE737760C4100323304144B2F41002A71C509760C410082586C164B2F4100CC2B9FD2750C4100EAC54D174B2F41000609DF93750C41800C2090164B2F4100A2319B68750C4100748899144B2F41009625123A750C4180D83B880F4B2F41009AFACE0B750C4100A4BD88094B2F4100A0514DE5740C4100898898044B2F4100C67E8CC5740C4100FC7137FD4A2F4100CCC8AE9B740C4100854460F64A2F4100587EB171740C4180CB8A58F34A2F4100DE6AFB57740C418001734CF04A2F4100DCC72737740C4180753B9BEE4A2F4100329F111B740C4100E1326CED4A2F41009E9CB905740C41808F774EEC4A2F4100E0D956F0730C4180BB85D5EB4A2F41009A774FE2730C418035EBB2EB4A2F41000ADA7FD5730C41804120F8EB4A2F4100FAD4D1C8730C4100367879EC4A2F41007C7DA5BF730C41007B0294ED4A2F4100482D27B2730C410088EB5DEE4A2F4100B0CCCBAB730C4100DC233AEF4A2F4100700090A6730C4180C6293DF04A2F4100386F1CA2730C41808D4C79F14A2F4100FC31A89D730C41805B48B7F24A2F4100B2CFF699730C4180B5905BF44A2F410084AA8E96730C410003AC3EF64A2F410004E8D793730C4100D56586F84A2F4100BAD67992730C41000671CD0E4B2F41008AC11990730C4180ACC6620C4B2F4100D2035F2B730C4180A4E888094B2F410066DC3C4D720C410086A5FC084B2F410064D909E4710C410017ECDF084B2F4100C44BE890710C4100A23C88094B2F410086A0601F710C4100D13FDF0A4B2F4100BA505984700C4100DA7F0EAD4A2F410034A60050700C4180D6A80DAD4A2F4100A6361E50700C4100400551AA4A2F410050575FAE700C4100F90AA9A74A2F4100F03A5B49710C418085F548A74A2F4100D03BBBE6710C4100E039ABA84A2F41009CFFCF64720C410068BC6CAC4A2F410096095FFF720C4100AE942EB24A2F4100364E6093730C4100584F4CB84A2F41000259ED08740C4180F1632CBF4A2F4100B6672675740C4100505E3FC64A2F4100785076D4740C418014CD21CC4A2F41000AB22B1B750C4100DB5124CE4A2F4100CAA5FC35750C4100501B09CF4A2F4100360FDD45750C4100B732EACF4A2F4100F2AA815B750C41000DBD84D04A2F4100D277BF7A750C4100804960D04A2F4100B2D67098750C4180399887CF4A2F410086610DB4750C41003CDDE9CB4A2F4100086C69CA750C418010A437C74A2F41005623F1DF750C410057B2D3C04A2F410080452EF5750C4180945D53B74A2F4100E0F4B109760C41802C441BAC4A2F41007EB7BE15760C4180E3DFE7984A2F4100085EBD20760C41007B27B5864A2F41008C5E1327760C41003AEA2A784A2F41003ADB5129760C4180DAC798694A2F410042061229760C41809784A0554A2F4100388DAA24760C4180C123993C4A2F4100E66D6F18760C4180E6C0BB284A2F41004A234909760C41006D6ACF174A2F4100287A73F8750C41807C8506074A2F41002C5309E4750C4100F9256BF8492F41003E2A1ECF750C4100EB5758E7492F4100726CBDB2750C4180E4526ADA492F4100C2D1439A750C41807F1D8FD2492F4100241C688C750C4180B5DE99CA492F4100BA6BB97A750C4100C5A527C4492F41006686C567750C418056F021BF492F4100E6924A55750C4180515C82BB492F410012494F45750C418013D191B7492F410096B08130750C418072C1C9B3492F41004C989E17750C4180E4EA48B0492F410002760BF9740C4100ED94DDAA492F410088D662C2740C4180F30169A4492F410080B6F878740C410006CF399E492F410024F2E51D740C41808A306A98492F4100461F9E92730C418068891697492F4100EA10BD4C730C4100705ED696492F4100DC13E4FD720C4100256F8997492F410060BE8AC1720C41009339449B492F4100CA203449720C41001933ACA3492F41003EEB3ABD710C4180F001BFAE492F410092F68C33710C4100F4F30DB8492F41001CAADFC6700C4100A0B057C3492F410046542E64700C4100BC404BD0492F4100B6B4580A700C410005C28CDD492F4100365B7CBE6F0C4100717F41E8492F4100CE62A7896F0C41805927EBED492F41008C245C736F0C4100EAF67DF3492F4100A29A155B6F0C4180831478FD492F41003EDD5E316F0C41800E069D144A2F4100443C87C36E0C41001C4CEC2C4A2F4100968BFB3D6E0C410098E73A3A4A2F41005AADB1EA6D0C4100848DCE444A2F4100CE2BECA16D0C41803CB377534A2F4100D829B9306D0C41809E8DA55D4A2F4100BCC601D76C0C4100BD67D3694A2F4100A2F4655A6C0C4100AE3626744A2F410018965AF26B0C4180B2C26C7C4A2F41003825C68B6B0C4100F2D29F804A2F4100D429EF4E6B0C41000CA7AD164A2F4100DA3118F86A0C41809BB20C0B492F4100BE049482690C410048FC8068472F4100E64B4DD06A0C4180D3C66628462F41003E633F676E0C4180F56E8B27472F4100941D739A730C41002FCE7914472F4100C66B1EDB730C41800EBCEC1E482F4100C0FA954E790C4100B79BEAF6482F4100FAA543E8760C41006ACA9F79492F4100A4547297790C418058FE74784A2F4100666A8A627A0C4100470D95AA4A2F4100B6721F667B0C41002F365F544B2F4100DAE73978790C41"
"3007450075.0","N",15030,"90","200.33","18029.7","16539.9220561229","0106000020D70800000100000001030000000100000007000000001B40BC57EC2D41000A3C1D358F05410045669CD8EB2D41009AF57AB38C054180BCAE8307EC2D4100AEAF231F8C0541807813C387EB2D41007C456F9989054100B673E9F1EA2D4100108B5B738B05418004B319F1EB2D4100D4553F7B900541001B40BC57EC2D41000A3C1D358F0541"
"3010840039.0","N",56395,"377.87","200","75574","60947.5659397968","0106000020D7080000010000000103000000010000003200000080339246AC382E41002852D744520641809BBCE93A382E410080FAA77E4F06418080929548382E41000224E55B4F0641004046B164382E4100843F6E144F06418080ACE468382E4100323AC0094F064180C1528F8A382E410008BF27B44E0641006D01E78F382E41007AEA91A64E0641008F5F2DAE382E4100AE5899594E0641807CD3D2BA382E410046B871394E064180D8454DCE382E4100AC08EC074E0641803F5C2FE6382E4100BC9D32CB4D064100E9812DF0382E41007427CBB14D06410029701111392E4100E69B2A5E4D064100EBE5A333392E4100D22F44064D064100F70F0F40392E4100AE65B2E64C06410087106655392E4100C63F71B04C06418077107D6F392E410020471B6E4C0641005B7C3486392E4100BE816CFC4C06410082E4A99A392E41009E71977C4D064180D9C345B2392E4100D8817E104E0641000BE5D7C9392E41002AC529A44E0641007919B2C9392E41009EDA89A44E064180AA3A44E1392E4100F2C935384F064100261E96873A2E410042F404944D064180F3D103703A2E4100F0B059004D064100C18571583A2E41009C6DAE6C4C0641806AD1D5403A2E410060B1C6D84B06418017F9122C3A2E4100264AB5564B064100320C5B153A2E4100880F64C84A064100D13643EF392E41003838BED949064180C06CDBC4392E41005E0413D048064100D33191A4392E4100C239CB0548064100270B9CE4382E4100FCBDD7ED490641008C0BDAC2382E41000E06AC434A064100CA9547A0382E410020C6919B4A064100897C637F382E4100AC5132EF4A0641007940835D382E4100E63253454B0641802F85633D382E4100E68200974B0641806278C519382E410042E98EF14B06410021A71AF8372E41006C6427474C06410022E3CBD7372E41003C4E4C994C064100D97C16B5372E4100A66B8BF14C0641805244F01B372E410020FAEB764E064100953E9D6B372E410050D8D06950064100B249BA8C372E4100E8CF84395106410095044396372E410020AE472151064180016A5207382E41007E9694E55306418077BB7E3E382E4100348B305A53064100A0C6C773382E410060B692D352064180339246AC382E41002852D744520641"
"3046470034.0","N",42000,"210","200","42000","33741.8107583807","0106000020D7080000010000000103000000010000001300000000DF8BA1F3B22E41001010B1ECD6054100B6C792D4B22E4100B69F1C82D60541009A1B90B6B22E41004A61211BD6054100E92AEB98B22E4100B4A366B5D5054180F682EA79B22E41001840034BD5054180F1E62F5CB22E41006499FEE4D4054180E776203CB22E4100C09FFA76D4054180D96FF01FB22E410080353F16D40541804E30F9FEB12E4100D4AF1FA5D3054100CC5760E1B12E4100E6F28F3FD3054180DA9668C3B12E41000251B8D8D20541801AA387B2B02E4100F64D0ADDD7054180687E544AB12E41005EE1F5E5D9054180398D314FB12E4100CE1C12CFD9054180F1DF8772B12E41005891C128D90541802C90F794B12E4100467EAD86D8054180D87EC6B7B12E41006E40D9E2D7054180BDB03E50B22E4100B8C010EED9054100DF8BA1F3B22E41001010B1ECD60541"
"3059180027.0","N",57368,"103.83","552.5","57366.075","112828.544071115","0106000020D7080000010000000103000000010000001400000000E9D70C6ED02D4100FCF67BFAB7044180DC774330D02D41003CEC43EFB4044180DF0BD057D02D4100945B78BDB404410004578D7CD02D41009C88368FB4044180B756BAA2D02D4100AA6E265FB4044180C3B683E0D02D41006C255F6AB70441807F98D1E6D32D4100B691809BB30441808255C1A7D32D4100A8A82D80B0044100E66DEF20D32D410030021028B104410015A446E5D22D4100429FAD37AE044100BFC2FBC1CE2D4100AE1AC15EB30441001FC7BECECE2D4100E2478D06B40441004E63AD32CE2D4100C833E5C8B4044180164E244ACE2D410080756FFDB5044100E6941410CF2D410054D53904B50441001142C11BCF2D41003C6FBB9DB50441004578B227CF2D4100C4BEC23AB6044100734CB44CCF2D410090F22E0CB6044180009E4B88CF2D4100245AC01BB9044100E9D70C6ED02D4100FCF67BFAB70441"
"4004307501.0","N",15680,"0","0","0","14985.2947381462","0106000020D7080000010000000103000000010000000D000000808F207C5A882E4100EE399621E20941001BFE283D882E4100FC5D1D7AE1094100C60F00D0872E41000A86B30ADF09410097C7AA6B872E4100606A314FE2094180C73FD057872E4100C40AB7F4E209410069904C43872E41007858BE9FE30941006658842B872E41009A230666E4094180773740E9872E410038ABB6CDE509418000491FF8872E410088C3BA51E50941000CA8CEF5872E4100C2A927F2E40941806D557AF0872E410084662216E4094180CA62EBEB872E4100842AF859E30941808F207C5A882E4100EE399621E20941"
"4105200029.0","N",17500,"140","125","17500","15129.1718364966","0106000020D7080000010000000103000000010000000A00000000255261C1FC2F4100BEA9486BCA084180B62D1E61FC2F41005293234DC6084180390A0C5BFC2F41003C4BD006C6084100C75CD06AFB2F410042A46423C708418034FD0D95FB2F41009C5EDFE9C80841004840B4DDFB2F4100346A164FC908418017CC0ED3FB2F41003A71CCC7C9084180FCB1F88FFC2F410084B3FECECA084180981CAE91FC2F4100B8745FD1CA084100255261C1FC2F4100BEA9486BCA0841"
"4157880002.0","N",30600,"0","0","0","29903.8977704031","0106000020D70800000100000001030000000100000017000000006050119105304100DA44FB1F35034140AC683D90053041001A65E01A35034180469E806D053041008884B744340341C0155BDD530530410004EEE1A5330341C074CC1D2705304100327D6C8B3203414026B1A30B053041002E5EFCDD31034180F0A2C5F204304100DED60341310341C0D16038DB04304100B6975AAC30034140847657CA04304100823BD04130034100182FBEC6043041009ECF182B300341C0B67676B90430410050DF45D72F034140E17293A804304100ECBEAE6C2F03410038EEEE860430410050CD52982E034100DB343AB903304100B691E085290341C083255DB803304100A8F293B229034140C09DC194033041006CF5327A2B0341008ED6FD9103304100505E949D2B034180CA7D28AC033041001C6723412C034140713A5CAD03304100FC2557312C0341809BC682B40330410078F261D32B0341407920F0BA03304100B613ED7E2B0341C014284677053041001E1A5170360341006050119105304100DA44FB1F350341"
